GeoAreaName;GeoAreaCode;Type of product;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Least Developed Countries (LDCs);4;NFO;74684493;93801442;102252229;108952017;108694390;129334433;144036758;160145497;184344950;194720196;235082088;258144761;282605353;311525130;324634068;346769819;378923587;448150702;478881754;476280129;560886520;585005856;614113914
Least Developed Countries (LDCs);4;NMA;49949614;56167896;67881713;70854178;74707632;87833750;94999352;96240728;94717183;92111264;81004832;89574066;99017499;90770876;84177664;89187610;18881932;-35352012;158149346;28196228;-9700959;-8735400;-7648542
Least Developed Countries (LDCs);4;NMC;169530860;195498166;217033524;233442275;252551293;281806659;298871912;317912640;336843878;362612905;443454939;410958731;623977985;659035182;514369981;572540749;722174584;751650718;800560941;939027213;816472355;848986752;876288110
Least Developed Countries (LDCs);4;NMM;219480475;251666062;284915237;304296453;327258926;369640409;393871264;414153367;431561060;454724170;524459771;500532797;722995484;749806058;598547644;661728359;741056515;716298705;958710287;967223441;806771396;840251352;868639568
Least Developed Countries (LDCs);4;PET;13241788;14001120;14328801;15977985;16226871;16073290;18488412;18073823;17437427;17340480;16767830;17631230;13917403;17778337;17233311;15266372;15952847;17931390;16633130;19108589;16722218;15789214;15936349
Least Developed Countries (LDCs);4;WCH;4280211;4576968;4650217;5120219;5590527;5902046;6054535;6370073;6361545;7000516;6822557;6950057;7050871;7385082;7764055;7607845;8133199;8554372;8131571;7919038;7799202;8097190;8333688
Least Developed Countries (LDCs);4;WOD;321655618;327814629;329856911;336361678;340918731;346040831;352072967;355864168;361219371;365238797;368493594;373293880;374141094;378533788;382393666;385323390;390184228;393218780;396520321;401119269;404392118;408039407;397292480
Lebanon;0;ALP;31528442;34622543;33858706;34010802;41424235;41269939;42817947;38647415;40440085;49315914;54701847;56657355;58106101;63018513;65157775;68946299;66606048;73358970;70636535;59567224;57264539;57094568;61988903
Lebanon;0;BIM;5479384;4729579;5255001;5098390;5757022;5418144;5291958;5358620;5361270;5209079;5241774;5278848;5409256;5592122;6264551;6683169;7314073;7247606;6994064;6959375;6782703;6326263;6603260
Lebanon;0;COL;201000;200000;200000;200000;200000;200000;200000;200000;200000;200000;225000;250000;250000;200000;250000;250000;250000;250000;250000;250000;250000;250000;269160
Lebanon;0;CPR;935213;575276;852609;672073;967607;806448;915110;758957;804228;671251;753115;594450;606183;758052;812565;907009;1036418;1034038;993861;991867;987361;967555;1009916
Lebanon;0;CRO;3773385;3380011;3599929;3632099;3869599;3675869;3449048;3659952;3584733;3540132;3583573;3602456;3698282;3787289;4245019;4707250;5171275;5127997;4890604;4937915;4896539;4489722;4678067
Lebanon;0;FEO;635348;798795;659907;779079;692605;684568;647006;844494;941281;1154825;1213607;1266469;1355020;1454708;1432265;1235772;1662064;348631;303624;323243;310159;313639;340884
Lebanon;0;FOF;201000;200000;200000;200000;200000;200000;200000;200000;200000;234044;398955;250000;250000;200000;250000;250000;250000;250000;250000;250000;250000;250000;269160
Lebanon;0;GAS;0;0;0;0;0;0;0;0;0;34044;173955;0;0;0;0;0;0;0;0;0;0;0;0
Lebanon;0;GBO;508754;494560;514281;510413;494195;518281;517900;484292;498007;488902;441988;577631;606148;588108;654269;621205;607324;628457;623041;600764;587262;583046;605746
Lebanon;0;MEO;661436;828489;686560;797492;702992;696507;661382;852071;968711;1281666;1254520;1305839;1412630;1551542;1491369;1267512;1687875;344170;290563;311615;296165;294146;322740
Lebanon;0;NFO;26088;29694;26653;18413;10387;11940;14375;7576;27430;126842;40913;39370;57610;96833;59104;31741;25811;-4461;-13061;-11628;-13995;-19493;-18145
Lebanon;0;NMA;1019108;873031;906234;965010;1085910;1070045;816142;881815;863570;732039;1123794;1069626;896560;704940;917561;959913;532965;792982;775124;789935;687148;702470;801747
Lebanon;0;NMC;18489064;19819359;20202608;20199942;24558023;24537216;29645948;24150528;25905973;33155009;37664118;38658964;38987311;43840048;44577922;42764586;43345009;43684770;44677482;41747435;40239170;40899477;45158422
Lebanon;0;NMM;19508172;20692390;21108842;21164953;25643933;25607260;30462090;25032343;26769544;33887048;38787912;39728590;39883871;44544988;45495483;43724499;43877973;44477752;45452606;42537371;40926318;41601947;45960169
Lebanon;0;PET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lebanon;0;WCH;12521;16565;14361;16022;18746;17801;18069;17916;18108;22969;22637;23317;20949;22592;23586;23594;26642;26454;27819;22976;12137;12350;13414
Lebanon;0;WOD;249510;263167;273821;267783;406875;399745;391830;437502;456194;485826;440460;480993;477694;436080;529111;424111;472414;430660;458739;405853;299405;273591;296117
Lesotho;0;ALP;7310424;7189261;6625743;7087580;7769344;6833642;8845308;11211750;9242824;7762068;7477457;8976043;12336350;11022161;9920677;8963856;23837261;65359228;72304756;62487153;30371939;33053832;34013897
Lesotho;0;BIM;5084358;5458984;4877155;4760211;4577120;4852036;4841889;4716484;4834908;4871373;5154247;4923396;4983136;4614644;4647568;4433348;4146385;5210969;4520745;3978461;3561929;4242702;4240143
Lesotho;0;COL;554000;562000;571000;581000;592000;602000;613000;623000;634000;645000;660000;947000;942000;656000;716000;614000;590000;700000;634000;630000;579500;1026800;1022352
Lesotho;0;CPR;523349;817476;513011;412605;395781;406076;437341;295237;302015;298269;599240;390526;394822;418319;449827;346357;170817;768722;585481;204264;183605;472415;479335
Lesotho;0;CRO;566728;669559;654096;591961;541762;512669;572152;583042;749982;749056;774438;751582;776474;606276;649758;569001;481571;692998;500836;472822;520013;630553;642509
Lesotho;0;FEO;27888;18055;30551;29674;23257;0;0;0;9653;12647;13876;22503;28773;34318;17506;9705;43645;27347;27440;27535;27616;28840;30088
Lesotho;0;FOF;554000;562000;571000;581000;592000;602000;613000;623000;634000;645000;660000;947000;942000;656000;716000;614000;590000;700000;634000;630000;579500;1026800;1022352
Lesotho;0;GBO;2618629;2592100;2324987;2367165;2247375;2537098;2430964;2431509;2370853;2402902;2343093;2335420;2358310;2136997;2089924;2054404;2028832;2262294;1920449;1776325;1365253;1644406;1668449
Lesotho;0;MEO;29747;18843;33350;33684;25657;0;0;0;10874;13841;15625;23691;29759;35513;18309;10605;47753;30404;30487;30572;30819;32130;33570
Lesotho;0;NFO;1858;788;2799;4010;2400;0;0;0;1222;1194;1749;1188;986;1196;803;901;4108;3057;3047;3037;3204;3290;3482
Lesotho;0;NMA;82801;93844;131269;85537;336988;601690;2604452;5092018;2874862;1091151;1276511;2574272;5428648;4684519;3913420;3433150;17562983;57686173;66274754;57023722;25408226;26901972;27847517
Lesotho;0;NMC;648771;391836;558735;894489;670531;613052;612131;609131;556229;608726;19540;46602;435965;538159;169538;45276;620974;622421;236789;211775;205446;217529;224833
Lesotho;0;NMM;731572;485680;690004;980026;1007518;1214742;3216583;5701149;3431091;1699877;1296052;2620873;5864613;5222678;4082958;3478426;18183957;58308594;66511543;57235497;25613672;27119502;28072349
Lesotho;0;WCH;679;718;1758;993;518;299;266;253;310;287;98;705;415;329;129;29;126;-111;-58;-406;-336;-381;-410
Lesotho;0;WOD;1374972;1379131;1383303;1387487;1391684;1395894;1401167;1406444;1411748;1420860;1437378;1445164;1453115;1452723;1457929;1463557;1465039;1487066;1514038;1525456;1493394;1495709;1450260
Liberia;0;ALP;7281314;7311741;7342316;7277382;7876864;8370651;8720566;9284632;9503067;9391427;9884223;9954331;12833661;16166413;17236438;18305633;16670663;18149007;22287695;21035964;21269923;21944566;22227833
Liberia;0;BIM;6291367;6399629;6604343;6751921;6677705;7029025;7338860;7676302;8074757;8255116;8550524;8367157;8719666;9016282;9347665;9579771;10033417;9952706;10170165;10403388;10794398;10957999;10820781
Liberia;0;CPR;1041489;1017339;970475;963309;977250;1040581;1058404;1175631;1251714;1234023;1243363;1239380;1259470;1219243;1254566;1316481;1432423;1219518;1258079;1291738;1337445;1304783;1335037
Liberia;0;CRO;1645691;1577265;1578910;1601536;1639162;1739678;1824941;1853298;1870811;1950400;1995958;1849260;2020628;1992317;2063859;2149660;2283695;2182532;2187380;2120144;2252963;2215063;2257782
Liberia;0;FEO;0;0;0;0;0;0;0;0;0;0;0;386968;2369850;4948095;4921391;5748520;1405195;1604763;4657155;4428645;4874409;5139211;5306319
Liberia;0;FOF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liberia;0;GBO;201000;201000;201000;201000;201000;201000;212000;223582;234800;246795;259615;262000;263600;270000;272300;275246;273051;272653;281037;278501;281725;286099;290286
Liberia;0;MEO;17492;39713;29214;13898;76941;18655;6198;213645;428235;359453;456369;694208;2807855;5348767;5344405;6313948;4610996;5737738;9613832;7871883;7859685;8260013;8592694
Liberia;0;NFO;17492;39713;29214;13898;76941;18655;6198;213645;428235;359453;456369;307240;438005;400672;423014;565428;3205801;4132975;4956677;3443238;2985276;3120803;3286375
Liberia;0;NMA;265625;265625;125000;93750;17188;17188;17188;33906;73447;44325;34406;62297;61547;99719;167000;103125;94328;94734;118047;87391;85313;90328;93503
Liberia;0;NMC;519798;439439;409804;213087;852962;1006317;1079313;1093040;673153;516253;524252;450892;833260;1325020;2014850;2035340;1646030;1946550;2144620;2241897;2178473;2308549;2389605
Liberia;0;NMM;785423;705064;534804;306837;870149;1023505;1096501;1126946;746600;560578;558658;513189;894807;1424739;2181850;2138465;1740358;2041284;2262667;2329287;2263785;2398877;2483108
Liberia;0;PET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liberia;0;WCH;14262;11393;11332;12213;13829;12327;10209;14478;10615;13293;16731;19267;19789;25708;27546;25412;23430;17324;18262;19042;33258;34925;35806
Liberia;0;WOD;3388925;3592632;3842627;3973864;3846465;4035440;4233306;4409313;4706817;4810606;5034857;4997250;5156178;5509014;5729394;5812971;6020817;6260678;6425406;6693963;6889006;7117129;6901871
Libya;0;ALP;52652865;53188343;56170897;60329712;62324958;63508477;69986136;66696917;76218770;94043242;108753169;51457848;44331495;43554439;83361243;64694703;62832591;78310373;83502184;84398761;118064135;123752854;126722366
Libya;0;BIM;8662702;8359472;8593470;7909452;9196361;9641207;9845034;10325010;10375590;11403916;11780742;10501744;11972775;12940735;12405021;11822764;12436865;11438587;12329769;10788171;11845975;12163997;12331914
Libya;0;COL;0;0;0;34;369;3;1341;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Libya;0;CPR;780018;744960;744575;791873;819547;874201;885915;875576;874208;841302;910518;1004738;1044050;993058;972857;917176;998741;874925;960343;893463;877310;878637;898511
Libya;0;CRO;4741164;4332986;4496060;3520470;4517102;4702058;4558517;4871011;4824161;5760704;5859262;4722861;5956627;6841370;6492690;6074472;6626147;5757114;6474487;4935108;6025188;6289490;6404233
Libya;0;FEO;0;0;0;721069;1065800;0;0;-199671;-47801;365261;613397;0;0;0;0;0;988094;0;1373413;1385397;1391196;1450666;1516319
Libya;0;FOF;21734968;22181867;21484578;21254179;22252550;22617877;21631532;20872646;21080086;20908893;23012125;13580985;13104288;12674542;14399657;11437939;11307492;11455329;11775871;15717455;48065578;50225001;51052745
Libya;0;GAS;3485968;3697867;3825578;3875145;4723181;4114874;4527191;4570629;4748086;4249893;4966125;3754985;4010288;4936542;6940657;5833939;7434492;6705808;6479176;5887076;5930603;6332044;6347305
Libya;0;GBO;2404616;2539711;2591047;2813324;3040198;3217032;3527030;3689964;3698162;3804975;3968852;3954200;3972921;4007831;3989996;3971351;3960657;3965599;4005008;4023070;4045009;4065909;4125405
Libya;0;MEO;0;0;0;763491;1130890;0;0;-156509;-12457;441257;713557;0;0;0;0;0;943603;6;1346425;1358628;1367407;1424535;1489802
Libya;0;NFO;0;0;0;42422;65091;0;0;43162;35344;75996;100160;0;0;0;0;0;-44491;6;-26988;-26769;-23789;-26131;-26516
Libya;0;NMA;12600;12800;20000;60439;107773;40000;40000;-867704;-643361;-13001;204322;40000;40000;30000;30000;30000;-112290;20983;-262754;-260321;-252824;-265220;-273597
Libya;0;NMC;27552581;28110737;30970614;33667096;32880795;35098905;42839072;46124625;51702536;62994755;70134596;24718366;15917672;16500529;49097466;35309643;30405339;50543134;49832356;49551339;48546077;51444182;53250114
Libya;0;NMM;27565181;28123537;30990614;33727535;32988568;35138905;42879072;45256921;51059176;62981754;70338918;24758366;15957672;16530529;49127466;35339643;30293049;50564117;49569601;49291018;48293253;51178961;52976516
Libya;0;PET;18249000;18484000;17659000;17379000;17529000;18503000;17103000;16302000;16332000;16659000;18046000;9826000;9094000;7738000;7459000;5604000;3873000;4749521;5296695;9830379;42134975;43892957;44705440
Libya;0;WCH;33979;33190;30609;29082;27706;26158;26899;30139;41587;53104;50542;31040;39121;41308;30389;28636;27588;30251;31818;36338;33464;35157;36046
Libya;0;WOD;702925;708625;731179;754704;791809;821758;846673;858320;937473;943831;991569;788905;960057;1057169;919090;831130;823733;810697;858114;900191;865004;894803;867719
Liechtenstein;0;ALP;32244;33212;33725;35214;36507;37559;35555;34585;37489;30716;32821;31654;33010;31594;28984;22567;22559;23605;24173;22383;21019;21084;21230
Liechtenstein;0;BIM;13394;12354;12354;12354;12354;12354;9880;9880;12026;10600;11640;12920;13946;11372;12167;4618;4724;4894;6799;4785;4055;4055;4145
Liechtenstein;0;FEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;FOF;18850;20858;21371;22861;24153;25206;25675;24705;25463;20116;21181;18734;19063;20222;16817;17949;17835;18711;17374;17598;16964;17029;17086
Liechtenstein;0;GAS;18850;20858;21371;22861;24153;25206;25675;24705;25463;20116;21181;18734;19063;20222;16817;17949;17835;18711;17374;17598;16964;17029;17086
Liechtenstein;0;MEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;NFO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;NMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;NMC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;NMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;WCH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;0;WOD;13394;12354;12354;12354;12354;12354;9880;9880;12026;10600;11640;12920;13946;11372;12167;4618;4724;4894;6799;4785;4055;4055;4145
Lithuania;0;ALP;29173329;26193593;31552532;36990243;39520376;40898601;41184465;48734730;51777969;34909094;38462396;41724942;38282933;46342520;43502647;43494380;45035622;50420749;49580494;52964161;56016543;58103837;
Lithuania;0;BIM;14771515;13347233;14940223;16953296;16940760;15696814;13991030;16833342;15822917;16198234;14819748;16086373;17312380;20896450;16921815;18197077;17523534;17939452;16359544;17850582;18589015;18227820;
Lithuania;0;COL;111991;44951;375533;258986;209325;342416;406708;287772;509534;201310;152231;315065;230421;341041;210723;137377;-9439;14411;139876;139703;-58652;-80506;
Lithuania;0;CPR;2722367;2460206;2767832;2818923;3044776;2940031;2125645;3264568;3293731;3890688;3116362;3658412;4760027;6733237;4633025;5555367;4874936;5025103;4094338;5379143;6713031;5799506;
Lithuania;0;CRO;5992636;4597025;5698057;5561609;5147318;4125766;3117208;4464366;3997441;4323694;3384425;4692900;5014747;6725432;4132771;4770597;4035187;4202678;3950003;4200558;4207430;4142796;
Lithuania;0;FEO;-155340;-233823;-246636;-128155;-23146;31558;77607;134193;-21591;-124187;-198559;-147435;-68571;57958;46329;115437;156579;-57210;133240;263588;89168;149935;
Lithuania;0;FOF;4268873;4227203;4661879;4910433;4736957;6189609;5477379;5878959;6256392;4705284;5330539;5528535;5462722;5306944;4912678;5440814;5088229;5379104;5701029;5780781;5623418;5525403;
Lithuania;0;GAS;1796738;1588115;1595416;1887812;1796193;1889511;1998786;2386751;2082292;1692391;1982506;2334735;2232609;1877135;1669061;1388220;542021;668671;767892;446314;349384;371744;
Lithuania;0;GBO;3637654;3639365;3747869;5851766;5551162;5179426;5154567;5365794;4927368;4687726;4449390;4356372;4106523;4087676;4200200;4655243;4745112;4691800;4285369;3965045;3917916;4062107;
Lithuania;0;MEO;-48187;-70856;99375;147954;383584;328484;559628;534894;267428;-195959;-239197;-91070;-84350;72141;158304;351278;415208;135460;319023;493657;189865;388041;
Lithuania;0;NFO;-31068;-27499;-21100;-15804;-14895;-7092;-2321;-4845;-3026;4710;-974;-2518;-9484;-3501;-3720;-1506;-5119;48;5537;3692;2834;-2178;
